BankAccountRepository,getConnection,2023-03-27T19:01:48.317
BankAccountRepository,readByFK,2023-03-27T19:01:48.326
CardRepository,getConnection,2023-03-27T19:01:48.327
CardRepository,readByFK,2023-03-27T19:01:48.335
CardRepository,getConnection,2023-03-27T19:01:48.337
CardRepository,readByFK,2023-03-27T19:01:48.345
LoanRepository,getConnection,2023-03-27T19:01:48.347
LoanRepository,readByFK,2023-03-27T19:01:48.357
Bank,checkProviders,2023-03-27T19:01:48.359
Bank,normalizeBankIndex,2023-03-27T19:04:45.220
Bank,normalizeLoanIndex,2023-03-27T19:04:45.229
Bank,checkProviders,2023-03-27T19:04:45.232
Bank,currencyExchange,2023-03-27T19:04:45.679
Bank,checkProviders,2023-03-27T19:04:45.680
Bank,normalizeBankIndex,2023-03-27T19:07:21.298
Bank,normalizeLoanIndex,2023-03-27T19:07:21.305
Bank,checkProviders,2023-03-27T19:07:21.308
Bank,currencyExchange,2023-03-27T19:07:21.728
BankAccount,currencyExchange,2023-03-27T19:07:21.728
CurrencyExchange,exchangeBankAccount,2023-03-27T19:07:21.729
CurrencyExchange,searchByCurrency,2023-03-27T19:07:21.730
Bank,checkProviders,2023-03-27T19:07:21.731
Bank,normalizeBankIndex,2023-03-27T19:08:56.792
Bank,normalizeLoanIndex,2023-03-27T19:08:56.799
Bank,checkProviders,2023-03-27T19:08:56.805
Bank,currencyExchange,2023-03-27T19:08:57.217
BankAccount,currencyExchange,2023-03-27T19:08:57.217
CurrencyExchange,exchangeBankAccount,2023-03-27T19:08:57.227
CurrencyExchange,searchByCurrency,2023-03-27T19:08:57.227
BankService,setBalance,2023-03-27T19:08:57.240
BankAccountService,setBalance,2023-03-27T19:08:57.240
BankAccountRepository,getConnection,2023-03-27T19:08:57.241
BankAccountRepository,setBalance,2023-03-27T19:08:57.619
BankService,setCurrency,2023-03-27T19:08:57.645
BankAccountService,setCurrency,2023-03-27T19:08:57.646
BankAccountRepository,getConnection,2023-03-27T19:08:57.646
BankAccountRepository,setBalance,2023-03-27T19:08:57.671
Bank,checkProviders,2023-03-27T19:08:57.675
Bank,normalizeBankIndex,2023-03-27T19:09:21.213
Bank,normalizeLoanIndex,2023-03-27T19:09:21.220
Bank,checkProviders,2023-03-27T19:09:21.224
Bank,currencyExchange,2023-03-27T19:09:21.626
BankAccount,currencyExchange,2023-03-27T19:09:21.627
CurrencyExchange,exchangeBankAccount,2023-03-27T19:09:21.628
CurrencyExchange,searchByCurrency,2023-03-27T19:09:21.628
BankService,setBalance,2023-03-27T19:09:21.639
BankAccountService,setBalance,2023-03-27T19:09:21.639
BankAccountRepository,getConnection,2023-03-27T19:09:21.640
BankAccountRepository,setBalance,2023-03-27T19:09:22.014
BankService,setCurrency,2023-03-27T19:09:22.035
BankAccountService,setCurrency,2023-03-27T19:09:22.037
BankAccountRepository,getConnection,2023-03-27T19:09:22.037
BankAccountRepository,setBalance,2023-03-27T19:09:22.061
Bank,checkProviders,2023-03-27T19:09:22.062
Bank,normalizeBankIndex,2023-03-27T19:10:09.747
Bank,normalizeLoanIndex,2023-03-27T19:10:09.756
Bank,checkProviders,2023-03-27T19:10:09.761
Bank,currencyExchange,2023-03-27T19:10:10.165
BankAccount,currencyExchange,2023-03-27T19:10:10.166
CurrencyExchange,exchangeBankAccount,2023-03-27T19:10:10.173
CurrencyExchange,searchByCurrency,2023-03-27T19:10:10.173
BankService,setBalance,2023-03-27T19:10:10.184
BankAccountService,setBalance,2023-03-27T19:10:10.184
BankAccountRepository,getConnection,2023-03-27T19:10:10.184
BankAccountRepository,setBalance,2023-03-27T19:10:10.587
BankService,setCurrency,2023-03-27T19:10:10.613
BankAccountService,setCurrency,2023-03-27T19:10:10.613
BankAccountRepository,getConnection,2023-03-27T19:10:10.613
BankAccountRepository,setBalance,2023-03-27T19:10:10.634
Bank,checkProviders,2023-03-27T19:10:10.639
Bank,normalizeBankIndex,2023-03-27T19:11:40.958
Bank,normalizeLoanIndex,2023-03-27T19:11:40.966
Bank,checkProviders,2023-03-27T19:11:40.971
Bank,currencyExchange,2023-03-27T19:11:41.400
BankAccount,currencyExchange,2023-03-27T19:11:41.400
