WriterFiles,writerAccountStatement,2023-03-28T11:04:10.452486900
BankService,create,2023-03-28T11:04:10.454488600
TransactionService,create,2023-03-28T11:04:10.455487400
TransactionRepository,getConnection,2023-03-28T11:04:10.456489500
TransactionRepository,create,2023-03-28T11:04:10.466497100
BankService,setBalance,2023-03-28T11:04:10.472482300
BankAccountService,setBalance,2023-03-28T11:04:10.473482100
BankAccountRepository,getConnection,2023-03-28T11:04:10.475482
BankAccountRepository,setBalance,2023-03-28T11:04:10.486508
Bank,balanceCheck,2023-03-28T11:04:10.491486700
AccountStatement,balanceCheck,2023-03-28T11:04:10.492487700
Bank,balanceCheck,2023-03-28T11:04:10.493489600
AccountStatement,balanceCheck,2023-03-28T11:04:10.494484
Bank,checkProviders,2023-03-28T11:04:10.495489700
WriterFiles,writerBank,2023-03-28T11:04:10.496482600
Bank,paymentUtilies,2023-03-28T11:04:10.499481800
BankAccount,paymentUtilies,2023-03-28T11:04:10.500482500
ToProviders,paymentUtilities,2023-03-28T11:04:10.501482300
CurrencyExchange,convertTransfer,2023-03-28T11:04:10.502481900
CurrencyExchange,searchByCurrency,2023-03-28T11:04:10.503484200
WriterFiles,writerAccountStatement,2023-03-28T11:04:10.504482400
ToProviders,anotherToString,2023-03-28T11:04:10.506481900
BankService,create,2023-03-28T11:04:10.507482600
TransactionService,create,2023-03-28T11:04:10.508480500
TransactionRepository,getConnection,2023-03-28T11:04:10.509481500
TransactionRepository,create,2023-03-28T11:04:10.519484400
BankService,update,2023-03-28T11:04:10.524486800
ProviderService,update,2023-03-28T11:04:10.526484500
ProviderRepository,getConnection,2023-03-28T11:04:10.528484400
ProviderRepository,update,2023-03-28T11:04:10.540485300
Bank,paymentUtilies,2023-03-28T11:04:10.545486100
Bank,checkProviders,2023-03-28T11:04:10.547483
WriterFiles,writerBank,2023-03-28T11:04:10.548490800
Bank,currencyExchange,2023-03-28T11:04:10.551486800
BankAccount,currencyExchange,2023-03-28T11:04:10.553484900
CurrencyExchange,exchangeBankAccount,2023-03-28T11:04:10.554482800
CurrencyExchange,searchByCurrency,2023-03-28T11:04:10.555482700
BankService,setBalance,2023-03-28T11:04:10.557482700
BankAccountService,setBalance,2023-03-28T11:04:10.560482200
BankAccountRepository,getConnection,2023-03-28T11:04:10.562481100
BankAccountRepository,setBalance,2023-03-28T11:04:10.570485100
BankService,setCurrency,2023-03-28T11:04:10.574483100
BankAccountService,setCurrency,2023-03-28T11:04:10.576483300
BankAccountRepository,getConnection,2023-03-28T11:04:10.577485500
BankAccountRepository,setBalance,2023-03-28T11:04:10.585484
Bank,checkProviders,2023-03-28T11:04:10.589482
WriterFiles,writerBank,2023-03-28T11:04:10.591482700
Bank,payLoan,2023-03-28T11:04:10.594484700
CurrencyExchange,convertTransfer,2023-03-28T11:04:10.595484200
CurrencyExchange,searchByCurrency,2023-03-28T11:04:10.597483300
BankAccount,withdraw,2023-03-28T11:04:10.599487400
Transfer,withdraw,2023-03-28T11:04:10.600482800
WriterFiles,writerAccountStatement,2023-03-28T11:04:10.602494700
BankService,create,2023-03-28T11:04:10.605486900
TransactionService,create,2023-03-28T11:04:10.606486400
TransactionRepository,getConnection,2023-03-28T11:04:10.607494400
TransactionRepository,create,2023-03-28T11:04:10.617484200
BankService,setBalance,2023-03-28T11:04:10.623486
BankAccountService,setBalance,2023-03-28T11:04:10.625484500
BankAccountRepository,getConnection,2023-03-28T11:04:10.627496200
BankAccountRepository,setBalance,2023-03-28T11:04:10.638485300
Loan,payMonthlyRate,2023-03-28T11:04:10.644494300
Loan,valueMonthlyRate,2023-03-28T11:04:10.645486
Loan,valueMonthlyRate,2023-03-28T11:04:10.646483600
Loan,valueMonthlyRate,2023-03-28T11:04:10.648484200
BankService,updateLoan,2023-03-28T11:04:10.650486900
LoanService,update,2023-03-28T11:04:10.651484900
LoanRepository,getConnection,2023-03-28T11:04:10.653487100
LoanRepository,update,2023-03-28T11:04:10.662485
Bank,checkProviders,2023-03-28T11:04:10.667494500
WriterFiles,writerBank,2023-03-28T11:04:10.670485300
Bank,filterByDate,2023-03-28T11:04:10.676482500
AccountStatement,filterDate,2023-03-28T11:04:10.678482700
AccountStatement,myTypeOfDateSinceThereIsNoWayToDoItProperly,2023-03-28T11:04:10.679482800
ReaderFiles,readerAccountStatement,2023-03-28T11:04:10.683484700
WriterFiles,writerAccountStatementTemp,2023-03-28T11:04:10.686490200
Bank,filterByValue,2023-03-28T11:04:10.688485300
AccountStatement,filterValue,2023-03-28T11:04:10.689483200
ReaderFiles,readerAccountStatement,2023-03-28T11:04:10.691484600
WriterFiles,writerAccountStatementTemp,2023-03-28T11:04:10.692483900
Bank,filterByValue,2023-03-28T11:04:10.694489600
AccountStatement,filterDate,2023-03-28T11:04:10.695485700
ReaderFiles,readerAccountStatement,2023-03-28T11:04:10.696485200
WriterFiles,writerAccountStatementTemp,2023-03-28T11:04:10.699485300
Bank,checkProviders,2023-03-28T11:04:10.701484100
WriterFiles,writerBank,2023-03-28T11:04:10.703485200
BankService,read,2023-03-28T11:04:10.707482
BankRepository,getConnection,2023-03-28T11:04:10.709483700
BankRepository,read,2023-03-28T11:04:10.720487900
ClientRepository,getConnection,2023-03-28T11:04:10.723487300
ClientRepository,readByFK,2023-03-28T11:04:10.734483500
BankAccountRepository,getConnection,2023-03-28T11:04:10.737504500
BankAccountRepository,readByFK,2023-03-28T11:04:10.747486700
CardRepository,getConnection,2023-03-28T11:04:10.750488100
CardRepository,readByFK,2023-03-28T11:04:10.757486200
LoanRepository,getConnection,2023-03-28T11:04:10.761483900
LoanRepository,readByFK,2023-03-28T11:04:10.769484900
BankAccountRepository,getConnection,2023-03-28T11:04:10.774484100
BankAccountRepository,readByFK,2023-03-28T11:04:10.783483400
CardRepository,getConnection,2023-03-28T11:04:10.786483400
CardRepository,readByFK,2023-03-28T11:04:10.797487700
CardRepository,getConnection,2023-03-28T11:04:10.802487400
CardRepository,readByFK,2023-03-28T11:04:10.817486900
LoanRepository,getConnection,2023-03-28T11:04:10.821485700
LoanRepository,readByFK,2023-03-28T11:04:10.830484500
Bank,checkProviders,2023-03-28T11:04:10.834491700
Bank,normalizeBankIndex,2023-03-28T11:04:25.703301400
Bank,normalizeLoanIndex,2023-03-28T11:04:25.707299400
Bank,checkProviders,2023-03-28T11:04:25.710299400
Bank,currencyExchange,2023-03-28T11:04:25.792301600
BankAccount,currencyExchange,2023-03-28T11:04:25.794300400
CurrencyExchange,exchangeBankAccount,2023-03-28T11:04:25.798302300
CurrencyExchange,searchByCurrency,2023-03-28T11:04:25.800299700
BankService,setBalance,2023-03-28T11:04:25.811299600
BankAccountService,setBalance,2023-03-28T11:04:25.813297600
BankAccountRepository,getConnection,2023-03-28T11:04:25.815299400
BankAccountRepository,setBalance,2023-03-28T11:04:26.307302600
BankService,setCurrency,2023-03-28T11:04:26.333303900
BankAccountService,setCurrency,2023-03-28T11:04:26.334303100
BankAccountRepository,getConnection,2023-03-28T11:04:26.336299200
BankAccountRepository,setBalance,2023-03-28T11:04:26.356303
Bank,checkProviders,2023-03-28T11:04:26.363301400
